name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,fpl_id,season,now_cost,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall,kickoff_time_dt
Ismaïla Sarr,MID,Crystal Palace,1.7,0,0,16,1,15.5,267,0.01,0.01,0.0,1.6,8,0,0,2.6,10.0,2025-08-17T13:00:00Z,90,7,0,0,0,0,1,0,502135,1,0.0,0.0,0.0,3,0,0,0,65,False,0,1,267,2025-26,6.5,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28784.0,2025.0,732243.0,1.0,0.0,0.0,0.330924242734909,0.3053653538227081,5675.0,1183.4836238777011,1414.4814043733272,1298.9825141255142,2025-08-17 13:00:00+00:00
Justin Devenny,MID,Crystal Palace,0.5,0,0,5,0,0.0,276,0.0,0.0,0.0,0.38,8,0,0,0.5,3.0,2025-08-17T13:00:00Z,6,7,0,0,0,0,1,0,190346,0,0.0,0.0,2.0,1,0,0,0,45,False,0,1,276,2025-26,4.5,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28784.0,2025.0,732247.0,0.0,0.0,0.0,0.0,0.0,13038.0,1183.4836238777011,1414.4814043733272,1298.9825141255142,2025-08-17 13:00:00+00:00
Igor Thiago Nascimento Rodrigues,FWD,Brentford,2.0,0,0,17,0,10.7,136,0.01,0.92,0.91,1.86,4,3,1,6.9,36.4,2025-08-17T13:00:00Z,90,16,0,0,0,0,1,0,80239,1,1.0,3.0,22.0,6,0,0,0,60,False,0,1,136,2025-26,6.0,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,2.0,28785.0,2025.0,732272.0,1.0,0.0,0.1230672672390937,0.1668284833431244,0.0,13222.0,782.0606792223135,1059.1125860836212,920.5866326529674,2025-08-17 13:00:00+00:00
Aaron Wan-Bissaka,DEF,West Ham,2.4,0,0,9,0,24.7,610,0.07,0.07,0.0,0.68,5,3,0,5.1,17.8,2025-08-16T14:00:00Z,90,17,0,0,0,0,1,0,2496105,1,0.0,3.0,8.0,1,0,0,0,45,False,0,1,610,2025-26,4.5,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,28781.0,2025.0,731803.0,1.0,0.0,0.0,0.1317931413650512,0.0907265841960907,5584.0,954.33478978292,1090.148192353396,1022.241491068158,2025-08-16 14:00:00+00:00
Hwang Hee-chan,MID,Wolves,1.6,0,0,3,0,10.3,642,0.02,0.02,0.0,0.19,7,0,0,1.3,3.0,2025-08-16T16:30:00Z,8,13,0,0,0,0,1,0,15472,0,4.0,0.0,0.0,1,0,0,0,60,True,0,1,642,2025-26,6.0,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,28783.0,2025.0,732748.0,1.0,0.0,0.0,0.0520901195704937,0.0,8845.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Yankuba Minteh,MID,Brighton,2.1,0,0,7,1,2.9,160,0.02,0.11,0.09,0.52,3,0,0,1.5,0.4,2025-08-16T14:00:00Z,68,10,0,0,0,0,1,0,122796,1,1.0,1.0,12.0,3,0,0,0,60,True,0,1,160,2025-26,6.0,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,1.0,28780.0,2025.0,732709.0,0.0,0.0,0.1413981318473816,0.222150906920433,0.080752782523632,12759.0,1007.7647220180614,967.8702866697184,987.8175043438899,2025-08-16 14:00:00+00:00
Joe Rodon,DEF,Leeds,0.5,0,1,26,1,0.6,348,0.0,0.0,0.0,0.55,10,0,0,1.5,14.4,2025-08-18T19:00:00Z,90,9,0,0,0,0,1,0,220693,1,0.0,1.0,0.0,7,0,0,0,40,True,0,1,348,2025-26,4.0,Everton,EVE,11,3,1135,1160,1130,1150,1140,1170,0.0,28787.0,2025.0,732646.0,0.0,0.0,0.0,0.1224658265709877,0.1224658265709877,6377.0,819.3190016211678,1525.7779366601083,1172.548469140638,2025-08-18 19:00:00+00:00
Chemsdine Talbi,MID,Sunderland,1.0,1,0,17,1,18.4,553,0.01,0.01,0.0,0.53,5,0,0,4.1,20.8,2025-08-16T14:00:00Z,90,19,0,0,0,0,1,0,12617,1,0.0,3.0,2.0,6,0,0,0,50,True,0,1,553,2025-26,5.0,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,0.0,28781.0,2025.0,731792.0,1.0,0.0,0.0,0.3971294164657593,0.3046077191829681,13717.0,1010.4973356307718,1141.8084754301678,1076.1529055304698,2025-08-16 14:00:00+00:00
David Møller Wolfe,DEF,Wolves,1.4,0,0,-4,0,0.8,682,0.0,0.0,0.0,2.22,7,3,0,1.0,7.2,2025-08-16T16:30:00Z,71,13,0,0,0,0,1,0,7272,1,4.0,0.0,2.0,1,0,0,0,45,True,0,1,682,2025-26,4.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,28783.0,2025.0,732739.0,0.0,0.0,0.0,0.0,0.0,13740.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Anthony Elanga,MID,Newcastle,2.8,0,0,10,1,29.8,486,0.06,0.63,0.57,0.17,2,0,0,6.5,8.6,2025-08-16T11:30:00Z,77,2,0,0,0,0,1,0,813368,1,0.0,0.0,27.0,3,0,0,0,70,False,0,1,486,2025-26,7.0,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,2.0,28779.0,2025.0,731717.0,2.0,0.0,0.5691022276878357,0.6874323487281799,0.0,9524.0,1127.336842122893,1252.6481273960037,1189.9924847594484,2025-08-16 11:30:00+00:00
Bafodé Diakité,DEF,Bournemouth,0.9,0,0,2,0,0.2,685,0.0,0.0,0.0,2.21,1,4,0,1.5,14.8,2025-08-15T19:00:00Z,90,12,0,0,0,0,1,0,10051,1,2.0,4.0,0.0,0,0,0,0,45,False,0,1,685,2025-26,4.5,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,0.0,28778.0,2025.0,731589.0,0.0,0.0,0.0,0.3510007560253143,0.3510007560253143,7268.0,1560.437208302612,1063.9667189906752,1312.2019636466434,2025-08-15 19:00:00+00:00
Mads Hermansen,GK,West Ham,2.8,0,0,3,0,0.0,679,0.01,0.01,0.0,0.68,5,3,0,2.1,21.0,2025-08-16T14:00:00Z,90,17,0,0,0,0,1,2,31787,1,0.0,3.0,0.0,1,0,0,0,45,False,0,1,679,2025-26,4.5,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,28781.0,2025.0,731799.0,0.0,0.0,0.0,0.0413616076111793,0.0413616076111793,12910.0,954.33478978292,1090.148192353396,1022.241491068158,2025-08-16 14:00:00+00:00
Declan Rice,MID,Arsenal,2.7,1,0,14,1,1.3,21,0.01,0.14,0.13,1.04,9,0,0,1.2,2.6,2025-08-17T15:30:00Z,82,14,0,0,0,0,1,0,728172,1,1.0,0.0,8.0,6,0,0,0,65,False,0,1,21,2025-26,6.5,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,3.0,28786.0,2025.0,732475.0,0.0,0.0,0.146335482597351,0.1454207748174667,0.1124008744955062,5553.0,1441.2764410028926,1129.0369223696491,1285.156681686271,2025-08-17 15:30:00+00:00
Liam Delap,FWD,Chelsea,2.7,0,0,4,0,1.3,250,0.01,0.06,0.05,0.05,8,0,0,2.6,5.4,2025-08-17T13:00:00Z,17,8,0,0,0,0,1,0,394977,0,0.0,0.0,19.0,1,0,0,0,65,True,0,1,250,2025-26,6.5,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,1.0,28784.0,2025.0,732233.0,0.0,0.0,0.0442576743662357,0.4699513614177704,0.4256936907768249,8868.0,1493.6710914217842,1188.2094003766226,1340.9402458992035,2025-08-17 13:00:00+00:00
Jhon Arias,MID,Wolves,1.5,0,0,2,0,12.0,663,0.02,0.02,0.0,0.24,7,1,0,1.6,2.2,2025-08-16T16:30:00Z,17,13,0,0,0,0,1,0,71620,0,4.0,0.0,2.0,1,0,0,0,55,True,0,1,663,2025-26,5.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,28783.0,2025.0,732745.0,1.0,0.0,0.0,0.0584930256009101,0.0,13741.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Eberechi Eze,MID,Crystal Palace,2.0,0,0,10,1,2.6,266,0.0,0.24,0.24,1.22,8,0,0,3.6,7.2,2025-08-17T13:00:00Z,83,7,0,0,0,0,1,0,992634,1,0.0,0.0,26.0,3,0,0,0,75,False,0,1,266,2025-26,7.5,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,6.0,28784.0,2025.0,732244.0,1.0,0.0,0.1798297762870788,0.4670227766036987,0.3053653538227081,8706.0,1183.4836238777011,1414.4814043733272,1298.9825141255142,2025-08-17 13:00:00+00:00
Jean-Clair Todibo,DEF,West Ham,2.4,0,0,9,0,3.1,609,0.01,0.01,0.0,0.64,5,2,0,2.3,19.8,2025-08-16T14:00:00Z,81,17,0,0,0,0,1,0,12815,1,0.0,3.0,0.0,1,0,0,0,45,False,0,1,609,2025-26,4.5,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,28781.0,2025.0,731800.0,0.0,0.0,0.0,0.0413616076111793,0.0413616076111793,6816.0,954.33478978292,1090.148192353396,1022.241491068158,2025-08-16 14:00:00+00:00
Jayden Bogle,DEF,Leeds,1.1,0,0,20,1,1.2,342,0.01,0.02,0.01,0.55,10,0,0,1.7,13.4,2025-08-18T19:00:00Z,90,9,0,0,0,0,1,0,20368,1,0.0,1.0,2.0,6,0,0,0,45,True,0,1,342,2025-26,4.5,Everton,EVE,11,3,1135,1160,1130,1150,1140,1170,1.0,28787.0,2025.0,732644.0,0.0,0.0,0.018469899892807,0.018469899892807,0.0,9205.0,819.3190016211678,1525.7779366601083,1172.548469140638,2025-08-18 19:00:00+00:00
Chris Rigg,MID,Sunderland,1.0,0,0,3,0,0.0,551,0.0,0.0,0.0,0.03,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,1,19,0,0,0,0,1,0,6137,0,0.0,3.0,0.0,1,0,0,0,50,True,0,1,551,2025-26,5.0,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,0.0,28781.0,2025.0,731798.0,0.0,0.0,0.0,0.0,0.0,13719.0,1010.4973356307718,1141.8084754301678,1076.1529055304698,2025-08-16 14:00:00+00:00
Jean-Ricner Bellegarde,MID,Wolves,1.5,0,0,5,0,17.7,644,0.03,0.05,0.02,2.22,7,3,0,2.7,4.6,2025-08-16T16:30:00Z,72,13,0,0,0,0,1,0,8829,1,4.0,0.0,5.0,2,0,0,0,55,True,0,1,644,2025-26,5.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,1.0,28783.0,2025.0,732744.0,1.0,0.0,0.0335151068866252,0.1130604669451713,0.0795453637838363,7762.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Mohammed Kudus,MID,Spurs,2.7,2,1,35,1,74.0,582,0.58,0.64,0.06,0.94,6,0,0,13.0,45.4,2025-08-16T14:00:00Z,84,3,0,0,0,0,1,0,2398659,1,0.0,3.0,11.0,10,0,0,0,65,True,0,1,582,2025-26,6.5,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,2.0,28782.0,2025.0,731821.0,5.0,0.0,0.0560861341655254,0.3187122344970703,0.1822718232870102,12027.0,933.3608169050569,761.876320708461,847.618568806759,2025-08-16 14:00:00+00:00
Tyrick Mitchell,DEF,Crystal Palace,2.1,0,1,31,1,0.3,258,0.0,0.0,0.0,1.6,8,0,0,2.6,26.0,2025-08-17T13:00:00Z,90,7,0,0,0,0,1,0,116282,1,0.0,0.0,0.0,9,0,0,0,50,False,0,1,258,2025-26,5.0,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28784.0,2025.0,732240.0,0.0,0.0,0.0,0.3053653538227081,0.3053653538227081,8214.0,1183.4836238777011,1414.4814043733272,1298.9825141255142,2025-08-17 13:00:00+00:00
Abdukodir Khusanov,DEF,Man City,3.8,0,0,7,0,0.0,406,0.0,0.0,0.0,0.08,7,0,0,0.4,3.6,2025-08-16T16:30:00Z,8,20,0,0,0,0,1,0,33910,0,4.0,0.0,0.0,1,0,0,0,55,False,0,1,406,2025-26,5.5,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,28783.0,2025.0,732764.0,0.0,0.0,0.0,0.0380213372409343,0.0380213372409343,11763.0,931.4506181143755,893.058173213272,912.2543956638237,2025-08-16 16:30:00+00:00
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,2.7,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,20,0,0,0,0,1,0,52781,0,4.0,0.0,0.0,0,0,0,0,65,False,0,1,421,2025-26,6.5,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,931.4506181143755,893.058173213272,912.2543956638237,2025-08-16 16:30:00+00:00
Trai Hume,DEF,Sunderland,1.4,0,0,27,1,15.8,532,0.09,0.09,0.0,0.56,5,0,0,3.3,15.2,2025-08-16T14:00:00Z,90,19,0,0,0,0,1,0,18175,1,0.0,3.0,2.0,6,0,0,0,45,True,0,1,532,2025-26,4.5,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,0.0,28781.0,2025.0,731785.0,1.0,0.0,0.0,0.3412873148918152,0.3412873148918152,13713.0,1010.4973356307718,1141.8084754301678,1076.1529055304698,2025-08-16 14:00:00+00:00
Lewis Miley,MID,Newcastle,1.5,0,0,4,0,11.0,497,0.01,0.01,0.0,0.03,2,0,0,1.6,2.6,2025-08-16T11:30:00Z,7,2,0,0,0,0,1,0,260133,0,0.0,0.0,2.0,1,0,0,0,45,False,0,1,497,2025-26,4.5,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,0.0,28779.0,2025.0,731722.0,1.0,0.0,0.0,0.0668706148862838,0.0266072824597358,11386.0,1127.336842122893,1252.6481273960037,1189.9924847594484,2025-08-16 11:30:00+00:00
Dan Ndoye,MID,Nott'm Forest,2.1,0,2,29,0,0.8,669,0.01,0.11,0.1,1.5,4,1,1,6.0,32.2,2025-08-17T13:00:00Z,78,5,0,0,0,0,1,0,27774,1,1.0,3.0,27.0,9,0,0,0,60,True,0,1,669,2025-26,6.0,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,1.0,28785.0,2025.0,732255.0,0.0,1.0,0.3014346361160278,0.3735256493091583,0.0720909982919693,8662.0,1014.1383723275108,1192.939230472288,1103.5388013998995,2025-08-17 13:00:00+00:00
Ferdi Kadıoğlu,DEF,Brighton,1.9,0,0,-5,0,1.3,148,0.0,0.0,0.0,0.24,3,1,0,0.1,0.0,2025-08-16T14:00:00Z,21,10,0,0,0,0,1,0,19047,0,1.0,1.0,0.0,0,0,0,0,45,True,1,1,148,2025-26,4.5,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,0.0,28780.0,2025.0,732715.0,0.0,0.0,0.0,0.0,0.0,13066.0,1007.7647220180614,967.8702866697184,987.8175043438899,2025-08-16 14:00:00+00:00
Wilson Odobert,MID,Spurs,2.5,0,0,4,0,10.5,588,0.01,0.01,0.0,0.0,6,0,0,1.3,2.2,2025-08-16T14:00:00Z,10,3,0,0,0,0,1,0,3524,0,0.0,3.0,0.0,1,0,0,0,55,True,0,1,588,2025-26,5.5,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,0.0,28782.0,2025.0,731825.0,1.0,0.0,0.0,0.0640760883688926,0.0,10822.0,933.3608169050569,761.876320708461,847.618568806759,2025-08-16 14:00:00+00:00
Jair Paula da Cunha Filho,DEF,Nott'm Forest,1.9,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,5,0,0,0,0,1,0,7673,0,1.0,3.0,0.0,0,0,0,0,45,True,0,1,510,2025-26,4.5,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13779.0,1014.1383723275108,1192.939230472288,1103.5388013998995,2025-08-17 13:00:00+00:00
Kieran Trippier,DEF,Newcastle,3.1,0,0,26,1,22.5,478,0.06,0.06,0.0,0.2,2,0,0,3.2,9.8,2025-08-16T11:30:00Z,90,2,0,0,0,0,1,0,179895,1,0.0,0.0,0.0,6,0,0,0,50,False,0,1,478,2025-26,5.0,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,0.0,28779.0,2025.0,731710.0,1.0,0.0,0.0,0.1643964350223541,0.1585934609174728,652.0,1127.336842122893,1252.6481273960037,1189.9924847594484,2025-08-16 11:30:00+00:00
Jenson Seelt,DEF,Sunderland,0.5,0,0,6,0,0.6,542,0.0,0.0,0.0,0.33,5,0,0,1.6,15.2,2025-08-16T14:00:00Z,52,19,0,0,0,0,1,0,27741,1,0.0,3.0,0.0,1,0,0,0,40,True,0,1,542,2025-26,4.0,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,0.0,28781.0,2025.0,731786.0,0.0,0.0,0.0,0.3046077191829681,0.3046077191829681,13714.0,1010.4973356307718,1141.8084754301678,1076.1529055304698,2025-08-16 14:00:00+00:00
Hugo Bueno López,DEF,Wolves,1.4,0,0,0,0,11.1,633,0.01,0.01,0.0,0.24,7,1,0,2.2,4.4,2025-08-16T16:30:00Z,18,13,0,0,0,0,1,0,7781,0,4.0,0.0,6.0,1,0,0,0,45,True,0,1,633,2025-26,4.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,28783.0,2025.0,732747.0,1.0,0.0,0.0,0.0543614216148853,0.0,10140.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Alisson Becker,GK,Liverpool,5.0,0,0,8,0,0.0,366,0.01,0.01,0.0,1.7,1,2,0,1.4,13.6,2025-08-15T19:00:00Z,90,4,0,0,0,0,1,1,1083053,1,2.0,4.0,0.0,1,0,0,0,55,True,0,1,366,2025-26,5.5,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,0.0,28778.0,2025.0,731570.0,0.0,0.0,0.0,0.4186923503875732,0.4186923503875732,1257.0,1041.6025695269489,1224.1068150946994,1132.8546923108242,2025-08-15 19:00:00+00:00
John Stones,DEF,Man City,3.8,0,0,28,1,2.2,409,0.01,0.01,0.0,0.47,7,0,0,1.7,14.4,2025-08-16T16:30:00Z,81,20,0,0,0,0,1,0,58549,1,4.0,0.0,0.0,6,0,0,0,55,False,0,1,409,2025-26,5.5,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,28783.0,2025.0,732753.0,0.0,0.0,0.0,1.4632855653762815,1.4632855653762815,586.0,931.4506181143755,893.058173213272,912.2543956638237,2025-08-16 16:30:00+00:00
Marshall Munetsi,MID,Wolves,1.5,0,0,10,0,6.5,648,0.02,0.07,0.05,2.47,7,4,0,2.2,8.4,2025-08-16T16:30:00Z,90,13,0,0,0,0,1,0,3983,1,4.0,0.0,7.0,2,0,0,0,55,True,0,1,648,2025-26,5.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,1.0,28783.0,2025.0,732742.0,0.0,0.0,0.0503211133182048,0.0619651824235916,0.0116440681740641,7908.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Oliver Sonne,DEF,Burnley,0.5,0,0,-4,0,15.9,197,0.08,0.11,0.03,2.09,6,3,0,2.7,4.6,2025-08-16T14:00:00Z,73,18,0,0,0,0,1,0,11752,1,0.0,3.0,6.0,1,0,0,0,40,False,0,1,197,2025-26,4.0,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,1.0,28782.0,2025.0,731830.0,1.0,0.0,0.016889376565814,0.1495741754770279,0.1226560547947883,13726.0,949.623011816232,899.3334410130401,924.4782264146361,2025-08-16 14:00:00+00:00
William Osula,FWD,Newcastle,2.2,0,0,3,0,0.3,500,0.02,0.05,0.03,0.0,2,0,0,0.7,0.0,2025-08-16T11:30:00Z,1,2,0,0,0,0,1,0,21467,0,0.0,0.0,7.0,1,0,0,0,55,False,0,1,500,2025-26,5.5,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,1.0,28779.0,2025.0,731720.0,0.0,0.0,0.0402633287012577,0.0402633287012577,0.0,9556.0,1127.336842122893,1252.6481273960037,1189.9924847594484,2025-08-16 11:30:00+00:00
Bruno Borges Fernandes,MID,Man Utd,2.3,0,0,19,0,65.3,449,0.3,0.45,0.15,1.31,9,1,0,10.0,25.2,2025-08-17T15:30:00Z,90,1,0,0,0,0,1,0,2117501,1,1.0,0.0,9.0,2,0,0,0,90,True,0,1,449,2025-26,9.0,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,2.0,28786.0,2025.0,732460.0,5.0,0.0,0.1642541885375976,0.4742255806922912,0.2836019396781921,1228.0,1377.6281536515032,1211.7015856756666,1294.6648696635848,2025-08-17 15:30:00+00:00
Tijjani Reijnders,MID,Man City,2.5,1,0,31,1,23.7,427,0.14,0.34,0.2,0.56,7,0,1,10.2,49.8,2025-08-16T16:30:00Z,90,20,0,0,0,0,1,0,1819194,1,4.0,0.0,28.0,10,0,0,0,55,False,1,1,427,2025-26,5.5,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,3.0,28783.0,2025.0,732755.0,1.0,1.0,0.1619254499673843,0.992153525352478,0.865713894367218,11965.0,931.4506181143755,893.058173213272,912.2543956638237,2025-08-16 16:30:00+00:00
Yehor Yarmoliuk,MID,Brentford,1.5,0,0,10,0,10.8,129,0.01,0.09,0.08,1.86,4,3,0,2.1,3.6,2025-08-17T13:00:00Z,90,16,0,0,0,0,1,0,4241,1,1.0,3.0,7.0,2,0,0,0,50,False,0,1,129,2025-26,5.0,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,1.0,28785.0,2025.0,732268.0,1.0,0.0,0.0437612235546112,0.1597426384687423,0.0751350820064544,11772.0,782.0606792223135,1059.1125860836212,920.5866326529674,2025-08-17 13:00:00+00:00
Toti Gomes,DEF,Wolves,1.4,0,0,0,0,10.8,637,0.0,0.0,0.0,2.47,7,4,0,2.5,14.6,2025-08-16T16:30:00Z,90,13,0,0,0,0,1,0,16594,1,4.0,0.0,0.0,0,0,0,0,45,True,0,1,637,2025-26,4.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,28783.0,2025.0,732736.0,1.0,0.0,0.0,0.0116440681740641,0.0,10293.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Matz Sels,GK,Nott'm Forest,3.1,0,0,9,0,0.0,502,0.0,0.0,0.0,1.5,4,1,0,1.5,14.6,2025-08-17T13:00:00Z,90,5,0,0,0,0,1,2,2023172,1,1.0,3.0,0.0,2,0,0,0,50,True,0,1,502,2025-26,5.0,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,0.0,28785.0,2025.0,732248.0,0.0,0.0,0.0,0.0138089815154671,0.0138089815154671,6903.0,1014.1383723275108,1192.939230472288,1103.5388013998995,2025-08-17 13:00:00+00:00
Andrew Robertson,DEF,Liverpool,5.0,0,0,-3,0,4.1,372,0.04,0.04,0.0,0.89,1,2,0,1.2,5.4,2025-08-15T19:00:00Z,30,4,0,0,0,0,1,0,129710,0,2.0,4.0,2.0,0,0,0,0,60,True,0,1,372,2025-26,6.0,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,0.0,28778.0,2025.0,731585.0,0.0,0.0,0.0,0.0329975113272666,0.0329975113272666,1688.0,1041.6025695269489,1224.1068150946994,1132.8546923108242,2025-08-15 19:00:00+00:00
Emile Smith Rowe,MID,Fulham,2.1,0,0,2,0,2.0,325,0.0,0.09,0.09,0.4,3,0,0,0.4,0.2,2025-08-16T14:00:00Z,13,6,0,0,0,0,1,0,98177,0,1.0,1.0,2.0,1,0,0,0,60,False,0,1,325,2025-26,6.0,Brighton,BHA,36,4,1170,1250,1140,1220,1200,1280,1.0,28780.0,2025.0,732732.0,0.0,0.0,0.0384686477482318,0.0384686477482318,0.0,7230.0,1143.4944725139724,961.0283112035027,1052.2613918587376,2025-08-16 14:00:00+00:00
Adam Wharton,MID,Crystal Palace,1.0,0,0,14,1,22.3,273,0.05,0.05,0.0,1.6,8,0,0,3.7,14.6,2025-08-17T13:00:00Z,90,7,0,0,0,0,1,0,56704,1,0.0,0.0,0.0,3,0,0,0,50,False,0,1,273,2025-26,5.0,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,0.0,28784.0,2025.0,732242.0,2.0,0.0,0.0,0.2982566058635711,0.2982566058635711,12409.0,1183.4836238777011,1414.4814043733272,1298.9825141255142,2025-08-17 13:00:00+00:00
Kevin Schade,MID,Brentford,1.8,0,0,1,0,0.9,120,0.04,0.04,0.0,0.37,4,0,0,1.2,4.6,2025-08-17T13:00:00Z,45,16,0,0,0,0,1,0,31063,0,1.0,3.0,6.0,1,0,0,0,70,False,0,1,120,2025-26,7.0,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,28785.0,2025.0,732273.0,0.0,0.0,0.0,0.0,0.0,9156.0,782.0606792223135,1059.1125860836212,920.5866326529674,2025-08-17 13:00:00+00:00
Trey Nyoni,MID,Liverpool,2.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,4,0,0,0,0,1,0,7885,0,2.0,4.0,0.0,0,0,0,0,45,True,0,1,396,2025-26,4.5,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12203.0,1041.6025695269489,1224.1068150946994,1132.8546923108242,2025-08-15 19:00:00+00:00
Jørgen Strand Larsen,FWD,Wolves,1.7,0,0,8,0,2.3,654,0.01,0.39,0.38,2.28,7,4,0,5.8,11.0,2025-08-16T16:30:00Z,81,13,0,0,0,0,1,0,474697,1,4.0,0.0,45.0,2,0,0,0,65,True,0,1,654,2025-26,6.5,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,4.0,28783.0,2025.0,732743.0,0.0,0.0,0.3175045251846313,0.2098279148340225,0.0,11070.0,1420.19285885686,1081.6309085455339,1250.911883701197,2025-08-16 16:30:00+00:00
Pape Matar Sarr,MID,Spurs,2.0,1,0,29,1,18.7,593,0.22,0.22,0.0,0.94,6,0,0,5.4,33.2,2025-08-16T14:00:00Z,90,3,0,0,0,0,1,0,267148,1,0.0,3.0,2.0,6,0,0,0,50,True,0,1,593,2025-26,5.0,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,0.0,28782.0,2025.0,731818.0,1.0,0.0,0.0,0.8382253050804138,0.8382253050804138,9021.0,933.3608169050569,761.876320708461,847.618568806759,2025-08-16 14:00:00+00:00
